gRNA,Gene,Plasmid,Rep1,Rep2,Rep3
sgACADS_5,ACADS,334,346,239,260
sgACADS_6,ACADS,626,934,777,802
sgACADS_7,ACADS,288,442,316,413
sgACADS_8,ACADS,806,1342,723,781
sgACADS_9,ACADS,753,835,1001,1344
sgACADS_10,ACADS,426,764,365,507
sgACADSB_1,ACADSB,420,183,234,470
sgACADSB_2,ACADSB,335,462,155,163
sgACADSB_3,ACADSB,722,782,766,1371
sgACADSB_4,ACADSB,419,236,547,560
sgACADSB_5,ACADSB,182,290,124,281
sgACADSB_6,ACADSB,422,251,282,207
sgACADSB_7,ACADSB,233,161,210,205
sgACADSB_8,ACADSB,0,0,0,0
sgACADSB_9,ACADSB,331,321,381,519
sgACADSB_10,ACADSB,380,446,558,502
sgACADVL_1,ACADVL,910,1104,933,1200
sgACADVL_2,ACADVL,427,0,0,0
sgACADVL_3,ACADVL,379,350,267,380
sgACADVL_4,ACADVL,268,206,350,418
sgACADVL_5,ACADVL,371,50,28,147
sgACADVL_6,ACADVL,892,982,1041,1265
sgACADVL_7,ACADVL,292,626,500,560
sgACADVL_8,ACADVL,328,497,445,298
sgACADVL_9,ACADVL,258,491,298,198
sgACADVL_10,ACADVL,391,475,238,356
sgACAN_1,ACAN,345,86,11,58
sgACAN_2,ACAN,395,505,354,352
sgACAN_3,ACAN,353,6,0,1
sgACAN_4,ACAN,665,65,266,132
sgACAN_5,ACAN,264,113,220,383
sgACAN_6,ACAN,645,712,745,1131
sgACAN_7,ACAN,398,148,333,471
sgACAN_8,ACAN,353,39,21,46
sgACAN_9,ACAN,218,239,310,257
sgACAN_10,ACAN,897,848,1123,890
sgACAP1_1,ACAP1,373,337,236,244
sgACAP1_2,ACAP1,414,724,184,154
sgACAP1_3,ACAP1,245,46,153,129
sgACAP1_4,ACAP1,332,265,345,628
sgACAP1_5,ACAP1,200,427,164,363
sgACAP1_6,ACAP1,386,77,205,240
sgACAP1_7,ACAP1,396,452,259,85
sgACAP1_8,ACAP1,562,920,343,703
sgACAP1_9,ACAP1,1050,1707,1703,785
sgACAP1_10,ACAP1,662,622,755,691
sgACAP2_1,ACAP2,734,640,304,382
sgACAP2_2,ACAP2,1075,971,664,1033
sgACAP2_3,ACAP2,216,158,8,263
sgACAP2_4,ACAP2,305,522,511,567
sgACAP2_5,ACAP2,295,404,472,293
sgACAP2_6,ACAP2,136,8,122,45
sgACAP2_7,ACAP2,406,589,397,243
sgACAP2_8,ACAP2,287,255,272,563
sgACAP2_9,ACAP2,291,662,222,460
sgACAP2_10,ACAP2,607,282,494,881
sgACAT1_1,ACAT1,535,1345,1061,731
sgACAT1_2,ACAT1,140,143,113,94
sgACAT1_3,ACAT1,90,248,126,155
sgACAT1_4,ACAT1,661,522,645,653
sgACAT1_5,ACAT1,305,167,614,304
sgACAT1_6,ACAT1,141,527,297,92
sgACAT1_7,ACAT1,540,1228,707,747
sgACAT1_8,ACAT1,289,417,397,498
sgACAT1_9,ACAT1,184,284,197,270
sgACAT1_10,ACAT1,301,646,251,869
sgACAT2_1,ACAT2,279,335,262,219
sgACAT2_2,ACAT2,544,845,613,1220
sgACAT2_3,ACAT2,165,224,270,227
sgACAT2_4,ACAT2,502,306,646,334
sgACAT2_5,ACAT2,135,21,106,362
sgACAT2_6,ACAT2,474,663,628,783
sgACAT2_7,ACAT2,1,0,0,0
sgACAT2_8,ACAT2,596,980,700,825
sgACAT2_9,ACAT2,434,1033,585,732
sgACAT2_10,ACAT2,246,284,124,369
sgACBD5_1,ACBD5,323,390,292,544
sgACBD5_2,ACBD5,588,1131,736,831
sgACBD5_3,ACBD5,230,342,318,305
sgACBD5_4,ACBD5,118,144,139,106
sgACBD5_5,ACBD5,216,324,269,245
sgACBD5_6,ACBD5,510,686,609,777
sgACBD5_7,ACBD5,893,759,569,455
sgACBD5_8,ACBD5,523,528,453,176
sgACBD5_9,ACBD5,214,128,343,157
sgACBD5_10,ACBD5,315,313,288,218
sgACBD6_1,ACBD6,377,467,646,768
sgACBD6_2,ACBD6,611,598,305,341
sgACBD6_3,ACBD6,234,187,459,276
sgACBD6_4,ACBD6,156,132,101,54
sgACBD6_5,ACBD6,252,280,364,466
sgACBD6_6,ACBD6,393,454,523,509
sgACBD6_7,ACBD6,366,419,478,784
sgACBD6_8,ACBD6,605,975,788,865
sgACBD6_9,ACBD6,258,433,161,149
sgACBD6_10,ACBD6,631,1861,841,1146
sgACCS_1,ACCS,262,116,85,79
sgACCS_2,ACCS,637,662,707,928
sgACCS_3,ACCS,180,197,123,145
sgACCS_4,ACCS,245,109,74,59
sgACCS_5,ACCS,278,250,119,532
sgACCS_6,ACCS,176,247,161,106
sgACCS_7,ACCS,688,724,916,776
sgACCS_8,ACCS,394,513,515,557
sgACCS_9,ACCS,618,907,1071,1144
sgACCS_10,ACCS,501,929,517,355
sgACE2_1,ACE2,489,543,683,841
sgACE2_2,ACE2,371,161,271,699
sgACE2_3,ACE2,432,757,605,453
sgACE2_4,ACE2,495,526,445,719
sgACE2_5,ACE2,438,513,418,218
sgACE2_6,ACE2,191,355,270,335
sgACE2_7,ACE2,225,161,49,126
sgACE2_8,ACE2,559,758,624,558
sgACE2_9,ACE2,205,360,570,299
sgACE2_10,ACE2,113,295,73,59
sgACER2_1,ACER2,456,801,662,911
sgACER2_2,ACER2,579,805,723,676
sgACER2_3,ACER2,244,478,686,464
sgACER2_4,ACER2,271,140,89,210
sgACER2_5,ACER2,308,333,329,98
sgACER2_6,ACER2,207,152,301,520
sgACER2_7,ACER2,430,429,863,789
sgACER2_8,ACER2,339,794,613,527
sgACER2_9,ACER2,326,673,573,670
sgACER2_10,ACER2,544,820,637,959
sgACHE_1,ACHE,287,391,167,396
sgACHE_2,ACHE,387,117,120,365
sgACHE_3,ACHE,748,390,313,252
sgACHE_4,ACHE,215,65,9,43
sgACHE_5,ACHE,572,317,290,504
sgACHE_6,ACHE,208,163,36,74
sgACHE_7,ACHE,949,1483,1288,1184
sgACHE_8,ACHE,291,123,95,216
sgACHE_9,ACHE,887,1283,936,1598
sgACHE_10,ACHE,342,130,333,173
sgACIN1_1,ACIN1,251,289,111,171
sgACIN1_2,ACIN1,334,37,110,136
sgACIN1_3,ACIN1,271,74,97,57
sgACIN1_4,ACIN1,402,0,0,3
sgACIN1_5,ACIN1,285,0,0,0
sgACIN1_6,ACIN1,389,73,34,421
sgACIN1_7,ACIN1,380,117,179,113
sgACIN1_8,ACIN1,397,194,37,53
sgACIN1_9,ACIN1,150,59,12,2
sgACIN1_10,ACIN1,321,155,196,118
sgACKR2_1,ACKR2,367,407,454,676
sgACKR2_2,ACKR2,275,325,321,365
sgACKR2_3,ACKR2,429,568,372,752
sgACKR2_4,ACKR2,711,1002,773,947
sgACKR2_5,ACKR2,182,372,287,159
sgACKR2_6,ACKR2,316,424,256,219
sgACKR2_7,ACKR2,386,352,566,288
sgACKR2_8,ACKR2,0,0,0,0
sgACKR2_9,ACKR2,478,319,369,382
sgACKR2_10,ACKR2,876,97,19,173
sgACLY_1,ACLY,812,683,457,987
sgACLY_2,ACLY,411,218,199,91
sgACLY_3,ACLY,667,620,422,273
sgACLY_4,ACLY,313,112,118,255
sgACLY_5,ACLY,663,82,15,23
sgACLY_6,ACLY,282,69,45,29
sgACLY_7,ACLY,503,326,195,210
sgACLY_8,ACLY,322,230,113,159
sgACLY_9,ACLY,255,9,50,81
sgACLY_10,ACLY,331,185,149,248
sgACMSD_1,ACMSD,497,411,468,286
sgACMSD_2,ACMSD,418,350,584,601
sgACMSD_3,ACMSD,311,380,233,537
sgACMSD_4,ACMSD,361,458,453,321
sgACMSD_5,ACMSD,497,677,289,251
sgACMSD_6,ACMSD,282,194,178,322
sgACMSD_7,ACMSD,248,325,327,168
sgACMSD_8,ACMSD,402,238,192,455
sgACMSD_9,ACMSD,555,2,45,25
sgACMSD_10,ACMSD,382,324,316,763
sgACOT11_1,ACOT11,550,641,575,588
sgACOT11_2,ACOT11,639,325,443,690
sgACOT11_3,ACOT11,537,311,431,547
sgACOT11_4,ACOT11,294,738,258,605
sgACOT11_5,ACOT11,266,160,99,23
sgACOT11_6,ACOT11,495,207,92,322
sgACOT11_7,ACOT11,572,301,318,712
sgACOT11_8,ACOT11,331,821,411,627
sgACOT11_9,ACOT11,355,443,618,466
sgACOT11_10,ACOT11,229,409,326,356
sgACOT2_1,ACOT2,828,1040,966,1741
sgACOT2_2,ACOT2,402,210,347,647
sgACOT2_3,ACOT2,965,1552,1233,1569
sgACOT2_4,ACOT2,540,734,699,669
sgACOT2_5,ACOT2,879,774,661,699
sgACOT2_6,ACOT2,284,255,548,161
sgACOT2_7,ACOT2,793,824,1130,965
sgACOT2_8,ACOT2,429,112,65,64
sgACOT2_9,ACOT2,371,563,448,791
sgACOT2_10,ACOT2,312,299,380,409
sgACOT4_1,ACOT4,239,276,529,529
sgACOT4_2,ACOT4,309,342,560,419
sgACOT4_3,ACOT4,246,228,98,86
sgACOT4_4,ACOT4,156,192,91,206
sgACOT4_5,ACOT4,499,501,386,468
sgACOT4_6,ACOT4,264,281,350,348
sgACOT4_7,ACOT4,166,240,258,322
sgACOT4_8,ACOT4,430,557,450,846
sgACOT4_9,ACOT4,682,1055,668,1224
sgACOT4_10,ACOT4,476,614,346,704
sgACOT6_1,ACOT6,335,632,298,729
sgACOT6_2,ACOT6,151,131,231,273
sgACOT6_3,ACOT6,199,356,145,107
sgACOT6_4,ACOT6,812,818,507,551
sgACOT6_5,ACOT6,60,0,2,8
sgACOT6_6,ACOT6,188,228,409,163
sgACOT6_7,ACOT6,343,346,468,277
sgACOT6_8,ACOT6,336,585,284,688
sgACOT6_9,ACOT6,354,295,716,349
sgACOT6_10,ACOT6,220,373,218,379
sgACOT8_1,ACOT8,584,429,382,481
sgACOT8_2,ACOT8,402,1200,1057,556
sgACOT8_3,ACOT8,158,199,244,266
sgACOT8_4,ACOT8,409,47,96,11
sgACOT8_5,ACOT8,346,564,295,200
sgACOT8_6,ACOT8,687,1192,694,1309
sgACOT8_7,ACOT8,366,731,336,597
sgACOT8_8,ACOT8,401,456,404,466
sgACOT8_9,ACOT8,219,218,143,227
sgACOT8_10,ACOT8,443,636,591,409
sgACOX2_1,ACOX2,292,257,255,363
sgACOX2_2,ACOX2,390,321,224,333
sgACOX2_3,ACOX2,222,299,338,428
sgACOX2_4,ACOX2,528,393,348,442
sgACOX2_5,ACOX2,1055,1534,801,1253
sgACOX2_6,ACOX2,183,247,137,29
sgACOX2_7,ACOX2,200,207,143,96
sgACOX2_8,ACOX2,363,346,267,534
sgACOX2_9,ACOX2,936,386,172,479
sgACOX2_10,ACOX2,345,205,259,619
sgACOX3_1,ACOX3,622,500,660,805
sgACOX3_2,ACOX3,2,0,0,14
sgACOX3_3,ACOX3,465,705,518,1035
sgACOX3_4,ACOX3,666,381,548,1207
sgACOX3_5,ACOX3,374,628,589,435
sgACOX3_6,ACOX3,485,427,110,359
sgACOX3_7,ACOX3,450,508,454,620
sgACOX3_8,ACOX3,321,270,128,632
sgACOX3_9,ACOX3,322,252,188,527
sgACOX3_10,ACOX3,159,43,254,159
sgACP1_1,ACP1,308,652,368,802
sgACP1_2,ACP1,274,520,249,738
sgACP1_3,ACP1,449,392,420,724
sgACP1_4,ACP1,231,248,171,292
sgACP1_5,ACP1,135,97,131,108
sgACP1_6,ACP1,870,1122,1063,1963
sgACP1_7,ACP1,545,715,509,1029
sgACP1_8,ACP1,343,577,329,304
sgACP1_9,ACP1,619,799,511,877
sgACP1_10,ACP1,161,197,108,143
sgACP5_1,ACP5,564,647,610,541
sgACP5_2,ACP5,265,240,235,294
sgACP5_3,ACP5,287,31,118,108
sgACP5_4,ACP5,568,495,584,204
sgACP5_5,ACP5,388,120,120,295
sgACP5_6,ACP5,1521,1243,966,1723
sgACP5_7,ACP5,350,375,209,312
sgACP5_8,ACP5,202,53,157,174
sgACP5_9,ACP5,523,315,468,366
sgACP5_10,ACP5,299,160,366,305
sgACPP_1,ACPP,189,445,159,244
sgACPP_2,ACPP,282,73,301,309
sgACPP_3,ACPP,866,1413,1210,1069
sgACPP_4,ACPP,437,49,146,319
sgACPP_5,ACPP,417,392,513,451
sgACPP_6,ACPP,719,414,693,817
sgACPP_7,ACPP,106,175,118,117
sgACPP_8,ACPP,330,366,327,273
sgACPP_9,ACPP,220,246,390,243
sgACPP_10,ACPP,254,424,195,373
sgACPT_1,ACPT,296,4,37,0
sgACPT_2,ACPT,593,681,399,646
sgACPT_3,ACPT,279,108,304,69
sgACPT_4,ACPT,621,789,445,688
sgACPT_5,ACPT,672,555,782,1606
sgACPT_6,ACPT,251,187,228,469
sgACPT_7,ACPT,624,595,451,391
sgACPT_8,ACPT,211,230,96,318
sgACPT_9,ACPT,832,1087,1158,1129
sgACPT_10,ACPT,482,235,406,750
sgACRBP_1,ACRBP,324,398,268,388
sgACRBP_2,ACRBP,304,0,0,3
sgACRBP_3,ACRBP,331,382,54,29
sgACRBP_4,ACRBP,475,784,396,591
sgACRBP_5,ACRBP,285,299,169,330
sgACRBP_6,ACRBP,272,275,176,86
sgACRBP_7,ACRBP,426,3,0,1
sgACRBP_8,ACRBP,430,589,289,318
sgACRBP_9,ACRBP,561,141,146,79
sgACRBP_10,ACRBP,210,39,62,93
sgACSBG1_1,ACSBG1,267,331,380,482
sgACSBG1_2,ACSBG1,422,186,159,225
sgACSBG1_3,ACSBG1,316,111,362,386
sgACSBG1_4,ACSBG1,171,279,207,378
sgACSBG1_5,ACSBG1,231,293,214,374
sgACSBG1_6,ACSBG1,299,370,268,196
sgACSBG1_7,ACSBG1,166,220,182,85
sgACSBG1_8,ACSBG1,811,1090,1187,1114
sgACSBG1_9,ACSBG1,246,54,72,116
sgACSBG1_10,ACSBG1,206,250,182,263
sgACSF3_1,ACSF3,744,834,1157,1354
sgACSF3_2,ACSF3,748,1071,769,1372
sgACSF3_3,ACSF3,670,808,1001,1033
sgACSF3_4,ACSF3,421,427,331,225
sgACSF3_5,ACSF3,571,447,317,336
sgACSF3_6,ACSF3,629,958,536,589
sgACSF3_7,ACSF3,248,365,145,175
sgACSF3_8,ACSF3,266,203,180,207
sgACSF3_9,ACSF3,737,1247,667,1062
sgACSF3_10,ACSF3,191,704,256,180
sgACSL6_1,ACSL6,976,217,267,42
sgACSL6_2,ACSL6,481,403,383,340
sgACSL6_3,ACSL6,352,460,238,469
sgACSL6_4,ACSL6,479,791,808,810
sgACSL6_5,ACSL6,470,586,558,623
sgACSL6_6,ACSL6,797,508,727,852
sgACSL6_7,ACSL6,454,171,76,94
sgACSL6_8,ACSL6,388,473,288,542
sgACSL6_9,ACSL6,524,450,585,532
sgACSL6_10,ACSL6,216,324,125,201
sgACSM2B_1,ACSM2B,183,202,204,235
sgACSM2B_2,ACSM2B,603,642,789,975
sgACSM2B_3,ACSM2B,260,473,351,360
sgACSM2B_4,ACSM2B,700,1304,1027,1063
sgACSM2B_5,ACSM2B,279,494,319,229
sgACSM2B_6,ACSM2B,34,24,23,57
sgACSM2B_7,ACSM2B,493,525,553,634
sgACSM2B_8,ACSM2B,166,166,78,90
sgACSM2B_9,ACSM2B,122,134,124,302
sgACSM2B_10,ACSM2B,515,512,298,278
sgACSM4_1,ACSM4,916,741,614,689
sgACSM4_2,ACSM4,279,302,249,354
sgACSM4_3,ACSM4,399,561,278,269
sgACSM4_4,ACSM4,281,368,449,242
sgACSM4_5,ACSM4,356,475,403,295
sgACSM4_6,ACSM4,492,1,0,0
sgACSM4_7,ACSM4,456,503,390,282
sgACSM4_8,ACSM4,561,730,953,676
sgACSM4_9,ACSM4,434,919,755,536
sgACSM4_10,ACSM4,262,260,520,315
sgACSM5_1,ACSM5,202,251,208,353
sgACSM5_2,ACSM5,260,168,247,427
sgACSM5_3,ACSM5,259,195,213,258
sgACSM5_4,ACSM5,311,231,264,310
sgACSM5_5,ACSM5,577,755,753,662
sgACSM5_6,ACSM5,256,433,187,137
sgACSM5_7,ACSM5,802,399,491,611
sgACSM5_8,ACSM5,302,337,214,122
sgACSM5_9,ACSM5,203,137,313,464
sgACSM5_10,ACSM5,232,465,311,275
sgACTA1_1,ACTA1,246,267,177,208
sgACTA1_2,ACTA1,120,305,145,29
sgACTA1_3,ACTA1,455,602,552,857
sgACTA1_4,ACTA1,377,605,320,387
sgACTA1_5,ACTA1,424,322,409,389
sgACTA1_6,ACTA1,273,173,272,226
sgACTA1_7,ACTA1,351,152,153,104
sgACTA1_8,ACTA1,697,875,1361,1646
sgACTA1_9,ACTA1,446,582,730,784
sgACTA1_10,ACTA1,141,373,350,19
sgACTA2_1,ACTA2,305,132,32,82
sgACTA2_2,ACTA2,729,903,781,896
sgACTA2_3,ACTA2,230,219,301,470
sgACTA2_4,ACTA2,209,148,131,6
sgACTA2_5,ACTA2,320,10,41,42
sgACTA2_6,ACTA2,463,1256,711,852
sgACTA2_7,ACTA2,806,641,747,1025
sgACTA2_8,ACTA2,162,259,156,70
sgACTA2_9,ACTA2,271,340,216,114
sgACTA2_10,ACTA2,343,454,353,417
sgACTB_1,ACTB,323,222,209,478
sgACTB_2,ACTB,410,182,145,186
sgACTB_3,ACTB,306,151,112,183
sgACTB_4,ACTB,195,80,16,150
sgACTB_5,ACTB,452,219,353,437
sgACTB_6,ACTB,628,557,265,819
sgACTB_7,ACTB,745,374,541,624
sgACTB_8,ACTB,336,354,145,194
sgACTB_9,ACTB,487,0,81,0
sgACTB_10,ACTB,382,465,364,166
sgACTG1_1,ACTG1,469,248,130,131
sgACTG1_2,ACTG1,360,609,308,248
sgACTG1_3,ACTG1,571,490,662,491
sgACTG1_4,ACTG1,886,0,2,0
sgACTG1_5,ACTG1,670,187,23,3
sgACTG1_6,ACTG1,593,787,699,863
sgACTG1_7,ACTG1,683,833,643,801
sgACTG1_8,ACTG1,975,801,300,635
sgACTG1_9,ACTG1,447,63,17,17
sgACTG1_10,ACTG1,380,382,270,342
sgACTL10_1,ACTL10,328,607,392,143
sgACTL10_2,ACTL10,416,657,348,394
sgACTL10_3,ACTL10,673,960,1071,1442
sgACTL10_4,ACTL10,384,716,380,520
sgACTL10_5,ACTL10,504,1,0,0
sgACTL10_6,ACTL10,395,384,485,561
sgACTL10_7,ACTL10,560,1094,674,930
sgACTL10_8,ACTL10,314,811,597,578
sgACTL10_9,ACTL10,945,1697,1909,1470
sgACTL10_10,ACTL10,310,348,440,508
sgACTL6B_1,ACTL6B,304,433,117,250
sgACTL6B_2,ACTL6B,830,1189,605,670
sgACTL6B_3,ACTL6B,218,342,203,352
sgACTL6B_4,ACTL6B,191,0,0,0
sgACTL6B_5,ACTL6B,428,530,502,649
sgACTL6B_6,ACTL6B,271,162,291,283
sgACTL6B_7,ACTL6B,387,865,251,438
sgACTL6B_8,ACTL6B,923,784,956,1046
sgACTL6B_9,ACTL6B,495,469,623,602
sgACTL6B_10,ACTL6B,914,913,686,749
sgACTL8_1,ACTL8,469,415,258,520
sgACTL8_2,ACTL8,347,448,140,210
sgACTL8_3,ACTL8,390,552,575,701
sgACTL8_4,ACTL8,156,395,217,186
sgACTL8_5,ACTL8,415,744,661,565
sgACTL8_6,ACTL8,1444,1993,1820,1948
sgACTL8_7,ACTL8,351,379,418,375
sgACTL8_8,ACTL8,401,333,374,522
sgACTL8_9,ACTL8,404,231,248,297
sgACTL8_10,ACTL8,341,358,569,714
sgACTL9_1,ACTL9,571,804,906,1170
sgACTL9_2,ACTL9,272,377,368,744
sgACTL9_3,ACTL9,249,68,81,18
sgACTL9_4,ACTL9,926,1113,1043,1229
sgACTL9_5,ACTL9,1068,33,109,149
sgACTL9_6,ACTL9,204,140,184,227
sgACTL9_7,ACTL9,479,164,415,932
sgACTL9_8,ACTL9,435,471,238,308
sgACTL9_9,ACTL9,423,817,495,151
sgACTL9_10,ACTL9,386,787,413,380
sgACTN1_1,ACTN1,714,749,806,1170
sgACTN1_2,ACTN1,270,113,126,94
sgACTN1_3,ACTN1,257,565,217,260
sgACTN1_4,ACTN1,957,1370,1279,2085
sgACTN1_5,ACTN1,980,896,721,666
sgACTN1_6,ACTN1,360,546,258,369
sgACTN1_7,ACTN1,560,848,882,433
sgACTN1_8,ACTN1,512,785,632,1004
sgACTN1_9,ACTN1,229,386,380,359
sgACTN1_10,ACTN1,290,97,381,337
sgACTN2_1,ACTN2,755,877,606,676
sgACTN2_2,ACTN2,297,457,267,624
sgACTN2_3,ACTN2,315,427,356,528
sgACTN2_4,ACTN2,379,706,490,209
sgACTN2_5,ACTN2,653,824,752,1137
sgACTN2_6,ACTN2,306,192,214,125
sgACTN2_7,ACTN2,606,544,697,599
sgACTN2_8,ACTN2,374,578,359,289
sgACTN2_9,ACTN2,252,453,192,215
sgACTN2_10,ACTN2,163,259,110,278
sgACTN4_1,ACTN4,584,338,653,544
sgACTN4_2,ACTN4,447,570,382,537
sgACTN4_3,ACTN4,700,496,903,1203
sgACTN4_4,ACTN4,408,506,309,407
sgACTN4_5,ACTN4,333,390,237,437
sgACTN4_6,ACTN4,410,460,468,228
sgACTN4_7,ACTN4,610,1192,519,643
sgACTN4_8,ACTN4,390,5,7,23
sgACTN4_9,ACTN4,518,466,359,577
sgACTN4_10,ACTN4,274,88,106,421
sgACTR5_1,ACTR5,317,160,114,70
sgACTR5_2,ACTR5,367,0,16,10
sgACTR5_3,ACTR5,736,740,1045,766
sgACTR5_4,ACTR5,267,0,0,0
sgACTR5_5,ACTR5,398,362,263,498
sgACTR5_6,ACTR5,295,505,236,152
sgACTR5_7,ACTR5,315,419,353,469
sgACTR5_8,ACTR5,346,459,505,522
sgACTR5_9,ACTR5,78,259,103,195
sgACTR5_10,ACTR5,153,329,290,384
sgACTR6_1,ACTR6,93,6,12,1
sgACTR6_2,ACTR6,481,15,0,1
sgACTR6_3,ACTR6,509,83,117,189
sgACTR6_4,ACTR6,251,14,36,14
sgACTR6_5,ACTR6,161,1,0,0
sgACTR6_6,ACTR6,304,0,37,0
sgACTR6_7,ACTR6,442,19,5,6
sgACTR6_8,ACTR6,305,199,48,67
sgACTR6_9,ACTR6,231,94,62,89
sgACTR6_10,ACTR6,283,0,10,117
sgACTRT1_1,ACTRT1,98,129,179,304
sgACTRT1_2,ACTRT1,276,155,210,295
sgACTRT1_3,ACTRT1,653,1192,564,976
sgACTRT1_4,ACTRT1,428,802,475,703
sgACTRT1_5,ACTRT1,380,579,354,368
sgACTRT1_6,ACTRT1,707,886,759,839
sgACTRT1_7,ACTRT1,598,183,61,27
sgACTRT1_8,ACTRT1,1148,1760,1181,1393
sgACTRT1_9,ACTRT1,783,491,700,1228
sgACTRT1_10,ACTRT1,567,1245,636,1086
sgACVR2A_1,ACVR2A,161,446,47,19
sgACVR2A_2,ACVR2A,175,335,66,277
sgACVR2A_3,ACVR2A,238,208,119,309
sgACVR2A_4,ACVR2A,139,110,133,23
sgACVR2A_5,ACVR2A,122,205,82,60
sgACVR2A_6,ACVR2A,166,452,383,244
sgACVR2A_7,ACVR2A,196,218,79,585
sgACVR2A_8,ACVR2A,156,139,118,149
sgACVR2A_9,ACVR2A,679,576,774,780
sgACVR2A_10,ACVR2A,623,656,711,728
sgACVR2B_1,ACVR2B,299,982,346,232
sgACVR2B_2,ACVR2B,354,186,492,449
sgACVR2B_3,ACVR2B,920,1298,576,629
sgACVR2B_4,ACVR2B,636,68,0,0
sgACVR2B_5,ACVR2B,236,89,223,255
sgACVR2B_6,ACVR2B,360,430,661,402
sgACVR2B_7,ACVR2B,573,839,487,940
sgACVR2B_8,ACVR2B,572,264,416,323
sgACVR2B_9,ACVR2B,763,143,64,258
sgACVR2B_10,ACVR2B,305,254,71,123
sgACYP1_1,ACYP1,182,49,167,199
sgACYP1_2,ACYP1,368,508,418,503
sgACYP1_3,ACYP1,927,643,709,981
sgACYP1_4,ACYP1,373,517,615,591
sgACYP1_5,ACYP1,443,824,394,440
sgACYP1_6,ACYP1,324,335,470,388
sgACYP1_7,ACYP1,480,633,1064,819
sgACYP1_8,ACYP1,938,1527,1720,1834
sgACYP1_9,ACYP1,489,1137,451,650
sgACYP1_10,ACYP1,846,1740,1264,1636
sgACYP2_1,ACYP2,412,388,414,415
sgACYP2_2,ACYP2,352,294,325,274
sgACYP2_3,ACYP2,224,282,336,103
sgACYP2_4,ACYP2,285,415,272,262
sgACYP2_5,ACYP2,320,372,544,364
sgACYP2_6,ACYP2,301,143,381,697
sgACYP2_7,ACYP2,584,667,422,381
sgACYP2_8,ACYP2,224,588,213,339
sgACYP2_9,ACYP2,299,404,471,606
sgACYP2_10,ACYP2,403,445,425,519
sgADAD1_1,ADAD1,497,17,11,9
sgADAD1_2,ADAD1,529,440,425,857
sgADAD1_3,ADAD1,143,164,167,211
sgADAD1_4,ADAD1,123,143,74,40
sgADAD1_5,ADAD1,392,599,589,538
sgADAD1_6,ADAD1,275,250,297,137
sgADAD1_7,ADAD1,113,50,88,186
sgADAD1_8,ADAD1,205,293,185,50
sgADAD1_9,ADAD1,322,339,327,752
sgADAD1_10,ADAD1,302,309,261,223
sgADAM10_1,ADAM10,389,193,294,96
sgADAM10_2,ADAM10,222,277,76,185
sgADAM10_3,ADAM10,757,258,361,329
sgADAM10_4,ADAM10,493,407,680,841
sgADAM10_5,ADAM10,203,55,95,239
sgADAM10_6,ADAM10,479,398,372,291
sgADAM10_7,ADAM10,661,706,662,321
sgADAM10_8,ADAM10,347,270,142,58
sgADAM10_9,ADAM10,183,89,146,672
sgADAM10_10,ADAM10,363,333,237,643
sgADAM11_1,ADAM11,305,284,97,144
sgADAM11_2,ADAM11,900,486,454,791
sgADAM11_3,ADAM11,281,185,201,264
sgADAM11_4,ADAM11,367,417,258,398
sgADAM11_5,ADAM11,344,384,202,566
sgADAM11_6,ADAM11,292,204,211,229
sgADAM11_7,ADAM11,433,508,355,289
sgADAM11_8,ADAM11,339,687,506,579
sgADAM11_9,ADAM11,270,50,203,155
sgADAM11_10,ADAM11,1067,1069,1027,884
sgADAM17_1,ADAM17,107,62,67,86
sgADAM17_2,ADAM17,271,108,179,343
sgADAM17_3,ADAM17,540,1241,604,1017
sgADAM17_4,ADAM17,301,730,304,800
sgADAM17_5,ADAM17,312,360,223,556
sgADAM17_6,ADAM17,436,509,644,1247
sgADAM17_7,ADAM17,465,671,486,487
sgADAM17_8,ADAM17,180,135,48,304
sgADAM17_9,ADAM17,584,1122,1026,1403
sgADAM17_10,ADAM17,260,296,266,467
sgADAM19_1,ADAM19,512,817,457,997
sgADAM19_2,ADAM19,309,211,199,240
sgADAM19_3,ADAM19,252,209,351,147
sgADAM19_4,ADAM19,316,381,375,116
sgADAM19_5,ADAM19,314,475,311,531
sgADAM19_6,ADAM19,357,176,202,295
sgADAM19_7,ADAM19,1163,1026,880,906
sgADAM19_8,ADAM19,832,1213,1163,1279
sgADAM19_9,ADAM19,295,811,272,350
sgADAM19_10,ADAM19,325,152,147,145
sgADAM20_1,ADAM20,144,78,102,66
sgADAM20_2,ADAM20,527,404,304,366
sgADAM20_3,ADAM20,429,596,530,775
sgADAM20_4,ADAM20,261,384,214,360
sgADAM20_5,ADAM20,269,73,88,278
sgADAM20_6,ADAM20,987,1090,662,650
sgADAM20_7,ADAM20,403,213,561,616
sgADAM20_8,ADAM20,166,146,226,325
sgADAM20_9,ADAM20,178,144,207,126
sgADAM20_10,ADAM20,509,1121,285,632
sgADAM22_1,ADAM22,325,378,421,394
sgADAM22_2,ADAM22,690,706,1035,1210
sgADAM22_3,ADAM22,388,154,107,139
sgADAM22_4,ADAM22,132,31,22,71
sgADAM22_5,ADAM22,236,103,165,266
sgADAM22_6,ADAM22,1040,1228,652,912
sgADAM22_7,ADAM22,547,1409,565,527
sgADAM22_8,ADAM22,438,870,552,361
sgADAM22_9,ADAM22,192,119,200,205
sgADAM22_10,ADAM22,124,164,186,53
